run_folder,run_id,algorithm,generation,evaluations,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,is_real
nsga2_20260828_001842,20260828_001842,nsga2,20,400,7.663493095265311,4.532912333928872,8.24823332523655,1.7985298309349754e-05,2.8590069353228078e-05,8.299115199484317e-06,5.9802542480561646e-05,4.007346499384456e-06,9.289333882523686e-12,75.48,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.646532366260545,4.408371293770228,8.352725931580943,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.03683615577536e-06,9.56957711038207e-12,79.86,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.296431145637839,16.77007337175527,14.406165834971453,1.886655235947468e-05,7.298056039982786e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,86.91999999999999,131.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.162483163821322e-05,5.454059229352553e-06,9.549861444956439e-05,8.787659162005077e-06,7.60974128183807e-12,82.43,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.8281556315035354,16.809082057671887,14.403102851788022,3.2433631750917603e-05,7.298824127149937e-05,4.932998085645975e-06,9.338264291609242e-05,8.320440370978496e-06,9.476046159759503e-12,88.1,127.2,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.460923204094417,16.77298100179959,14.465700688113326,1.838692678740622e-05,7.408762726788688e-05,6.601089049285051e-06,9.335860052632121e-05,8.629694560520226e-06,7.422441185173048e-12,87.29,130.4,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.179671367238166e-05,5.442288523959138e-06,9.549861444956439e-05,8.645712871129781e-06,7.60974128183807e-12,82.39,150.8,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.8281556315035354,17.12008606230773,14.50237539153736,3.226696967909256e-05,7.298824127149937e-05,4.970735227403581e-06,5.975284251527401e-05,8.359209535483168e-06,9.254323509320763e-12,86.75,146.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8418187319059638e-05,8.386444940588663e-06,5.9802542480561646e-05,4.161781421422486e-06,9.371427507240935e-12,80.01,153.0,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,4.900480172188689,6.274058505346476,8.355723928153147,3.0727247567705755e-05,3.183709374051391e-05,8.618091439825802e-06,5.9802542480561646e-05,3.8011147996770325e-06,9.818938771371196e-12,78.56,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.5488329722576206,16.560482240446703,8.223900908607455,1.811275875629219e-05,7.43477747811029e-05,6.361160221667747e-06,9.338264291609242e-05,8.623706866674642e-06,9.57040740159578e-12,89.94000000000001,124.69999999999999,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,4.078740722722534,17.538537432530426,13.84797190229429,3.262665616119576e-05,7.298824127149937e-05,6.602333622106856e-06,9.33554229588361e-05,8.604606897876268e-06,9.839120467046869e-12,89.82,120.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,4.900480172188689,6.274058505346476,8.352725931580943,3.0727247567705755e-05,3.175983186300872e-05,8.606827040806938e-06,5.9802542480561646e-05,3.79857492748722e-06,9.818938771371196e-12,78.11,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.8281556315035354,17.12008606230773,14.403102851788022,3.2616140710243446e-05,7.298824127149937e-05,5.946321533820587e-06,9.338264291609242e-05,8.320440370978496e-06,9.59336042700448e-12,88.59,123.59999999999998,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.5488329722576206,16.560482240446703,8.223900908607455,3.2433631750917603e-05,7.43477747811029e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,82.83,135.29999999999998,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.019932509735606e-06,9.371427507240935e-12,79.81,153.90000000000003,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.495551297928753,6.350612613982103,13.823147701085796,1.958536212855088e-05,3.162483163821322e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.60974128183807e-12,82.0,145.7,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,3.713325120088582,16.88891653404068,14.523344940105822,3.193579323522905e-05,7.344943147451316e-05,8.650629385956728e-06,6.226393233817811e-05,8.369908117133143e-06,9.547863417658579e-12,86.55000000000001,134.70000000000002,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.411665106769692,4.484925402406811,13.823147701085796,1.958536212855088e-05,2.8455069128432577e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.629738187609915e-12,81.56,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.460923204094417,16.775099191977187,14.465700688113326,1.838692678740622e-05,7.404884484093971e-05,6.601089049285051e-06,9.335856564570185e-05,8.629745312054784e-06,7.422441185173048e-12,87.29,129.8,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,21,420,7.663493095265311,4.532912333928872,8.24823332523655,1.7985298309349754e-05,2.8590069353228078e-05,8.299115199484317e-06,5.9802542480561646e-05,4.007346499384456e-06,9.289333882523686e-12,75.48,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.646532366260545,4.408371293770228,8.352725931580943,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.03683615577536e-06,9.56957711038207e-12,79.86,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.296431145637839,16.77007337175527,14.406165834971453,1.886655235947468e-05,7.298056039982786e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,86.91999999999999,131.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.162483163821322e-05,5.454059229352553e-06,9.549861444956439e-05,8.787659162005077e-06,7.60974128183807e-12,82.43,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.8281556315035354,16.809082057671887,14.403102851788022,3.2433631750917603e-05,7.298824127149937e-05,4.932998085645975e-06,9.338264291609242e-05,8.320440370978496e-06,9.476046159759503e-12,88.1,127.2,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.460923204094417,16.77298100179959,14.465700688113326,1.838692678740622e-05,7.408762726788688e-05,6.601089049285051e-06,9.335860052632121e-05,8.629694560520226e-06,7.422441185173048e-12,87.29,130.4,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.179671367238166e-05,5.442288523959138e-06,9.549861444956439e-05,8.645712871129781e-06,7.60974128183807e-12,82.39,150.8,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.8281556315035354,17.12008606230773,14.50237539153736,3.226696967909256e-05,7.298824127149937e-05,4.970735227403581e-06,5.975284251527401e-05,8.359209535483168e-06,9.254323509320763e-12,86.75,146.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8418187319059638e-05,8.386444940588663e-06,5.9802542480561646e-05,4.161781421422486e-06,9.371427507240935e-12,80.01,153.0,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,4.900480172188689,6.274058505346476,8.355723928153147,3.0727247567705755e-05,3.183709374051391e-05,8.618091439825802e-06,5.9802542480561646e-05,3.8011147996770325e-06,9.818938771371196e-12,78.56,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.5488329722576206,16.560482240446703,8.223900908607455,1.811275875629219e-05,7.43477747811029e-05,6.361160221667747e-06,9.338264291609242e-05,8.623706866674642e-06,9.57040740159578e-12,89.94000000000001,124.69999999999999,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,4.078740722722534,17.538537432530426,13.84797190229429,3.262665616119576e-05,7.298824127149937e-05,6.602333622106856e-06,9.33554229588361e-05,8.604606897876268e-06,9.839120467046869e-12,89.82,120.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,4.900480172188689,6.274058505346476,8.352725931580943,3.0727247567705755e-05,3.175983186300872e-05,8.606827040806938e-06,5.9802542480561646e-05,3.79857492748722e-06,9.818938771371196e-12,78.11,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.8281556315035354,17.12008606230773,14.403102851788022,3.2616140710243446e-05,7.298824127149937e-05,5.946321533820587e-06,9.338264291609242e-05,8.320440370978496e-06,9.59336042700448e-12,88.59,123.59999999999998,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.5488329722576206,16.560482240446703,8.223900908607455,3.2433631750917603e-05,7.43477747811029e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,82.83,135.29999999999998,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.019932509735606e-06,9.371427507240935e-12,79.81,153.90000000000003,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.495551297928753,6.350612613982103,13.823147701085796,1.958536212855088e-05,3.162483163821322e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.60974128183807e-12,82.0,145.7,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,3.713325120088582,16.88891653404068,14.523344940105822,3.193579323522905e-05,7.344943147451316e-05,8.650629385956728e-06,6.226393233817811e-05,8.369908117133143e-06,9.547863417658579e-12,86.55000000000001,134.70000000000002,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.411665106769692,4.484925402406811,13.823147701085796,1.958536212855088e-05,2.8455069128432577e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.629738187609915e-12,81.56,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.460923204094417,16.775099191977187,14.465700688113326,1.838692678740622e-05,7.404884484093971e-05,6.601089049285051e-06,9.335856564570185e-05,8.629745312054784e-06,7.422441185173048e-12,87.29,129.8,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,22,440,7.663493095265311,4.532912333928872,8.24823332523655,1.7985298309349754e-05,2.8590069353228078e-05,8.299115199484317e-06,5.9802542480561646e-05,4.007346499384456e-06,9.289333882523686e-12,75.48,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.646532366260545,4.408371293770228,8.352725931580943,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.03683615577536e-06,9.56957711038207e-12,79.86,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.296431145637839,16.77007337175527,14.406165834971453,1.886655235947468e-05,7.298056039982786e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,86.91999999999999,131.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.162483163821322e-05,5.454059229352553e-06,9.549861444956439e-05,8.787659162005077e-06,7.60974128183807e-12,82.43,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.8281556315035354,16.809082057671887,14.403102851788022,3.2433631750917603e-05,7.298824127149937e-05,4.932998085645975e-06,9.338264291609242e-05,8.320440370978496e-06,9.476046159759503e-12,88.1,127.2,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.460923204094417,16.77298100179959,14.465700688113326,1.838692678740622e-05,7.408762726788688e-05,6.601089049285051e-06,9.335860052632121e-05,8.629694560520226e-06,7.422441185173048e-12,87.29,130.4,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.179671367238166e-05,5.442288523959138e-06,9.549861444956439e-05,8.645712871129781e-06,7.60974128183807e-12,82.39,150.8,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.8281556315035354,17.12008606230773,14.50237539153736,3.226696967909256e-05,7.298824127149937e-05,4.970735227403581e-06,5.975284251527401e-05,8.359209535483168e-06,9.254323509320763e-12,86.75,146.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8418187319059638e-05,8.386444940588663e-06,5.9802542480561646e-05,4.161781421422486e-06,9.371427507240935e-12,80.01,153.0,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,4.900480172188689,6.274058505346476,8.355723928153147,3.0727247567705755e-05,3.183709374051391e-05,8.618091439825802e-06,5.9802542480561646e-05,3.8011147996770325e-06,9.818938771371196e-12,78.56,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.5488329722576206,16.560482240446703,8.223900908607455,1.811275875629219e-05,7.43477747811029e-05,6.361160221667747e-06,9.338264291609242e-05,8.623706866674642e-06,9.57040740159578e-12,89.94000000000001,124.69999999999999,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,4.078740722722534,17.538537432530426,13.84797190229429,3.262665616119576e-05,7.298824127149937e-05,6.602333622106856e-06,9.33554229588361e-05,8.604606897876268e-06,9.839120467046869e-12,89.82,120.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,4.900480172188689,6.274058505346476,8.352725931580943,3.0727247567705755e-05,3.175983186300872e-05,8.606827040806938e-06,5.9802542480561646e-05,3.79857492748722e-06,9.818938771371196e-12,78.11,155.30000000000004,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.8281556315035354,17.12008606230773,14.403102851788022,3.2616140710243446e-05,7.298824127149937e-05,5.946321533820587e-06,9.338264291609242e-05,8.320440370978496e-06,9.59336042700448e-12,88.59,123.59999999999998,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.5488329722576206,16.560482240446703,8.223900908607455,3.2433631750917603e-05,7.43477747811029e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,82.83,135.29999999999998,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.019932509735606e-06,9.371427507240935e-12,79.81,153.90000000000003,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.495551297928753,6.350612613982103,13.823147701085796,1.958536212855088e-05,3.162483163821322e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.60974128183807e-12,82.0,145.7,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,3.713325120088582,16.88891653404068,14.523344940105822,3.193579323522905e-05,7.344943147451316e-05,8.650629385956728e-06,6.226393233817811e-05,8.369908117133143e-06,9.547863417658579e-12,86.55000000000001,134.70000000000002,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.411665106769692,4.484925402406811,13.823147701085796,1.958536212855088e-05,2.8455069128432577e-05,6.598203688530711e-06,9.549861444956439e-05,8.780343106783657e-06,7.629738187609915e-12,81.56,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.460923204094417,16.775099191977187,14.465700688113326,1.838692678740622e-05,7.404884484093971e-05,6.601089049285051e-06,9.335856564570185e-05,8.629745312054784e-06,7.422441185173048e-12,87.29,129.8,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,23,460,7.663493095265311,4.532912333928872,8.24823332523655,1.7985298309349754e-05,2.8590069353228078e-05,8.299115199484317e-06,5.9802542480561646e-05,4.007346499384456e-06,9.289333882523686e-12,75.48,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,3.646532366260545,4.408371293770228,8.352725931580943,3.22832940307416e-05,2.8590069353228078e-05,8.374674606380945e-06,5.9802542480561646e-05,4.03683615577536e-06,9.56957711038207e-12,79.86,154.2,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,7.296431145637839,16.77007337175527,14.406165834971453,1.886655235947468e-05,7.298056039982786e-05,6.358578837608601e-06,9.338264291609242e-05,8.77210831817888e-06,9.57040740159578e-12,86.91999999999999,131.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.162483163821322e-05,5.454059229352553e-06,9.549861444956439e-05,8.787659162005077e-06,7.60974128183807e-12,82.43,150.1,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,3.8281556315035354,16.809082057671887,14.403102851788022,3.2433631750917603e-05,7.298824127149937e-05,4.932998085645975e-06,9.338264291609242e-05,8.320440370978496e-06,9.476046159759503e-12,88.1,127.2,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,7.460923204094417,16.77298100179959,14.465700688113326,1.838692678740622e-05,7.408762726788688e-05,6.601089049285051e-06,9.335860052632121e-05,8.629694560520226e-06,7.422441185173048e-12,87.29,130.4,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,7.4949857743500115,6.350612613982103,13.823147701085796,1.8299829051921287e-05,3.179671367238166e-05,5.442288523959138e-06,9.549861444956439e-05,8.645712871129781e-06,7.60974128183807e-12,82.39,150.8,FAIL,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,3.8281556315035354,17.12008606230773,14.50237539153736,3.226696967909256e-05,7.298824127149937e-05,4.970735227403581e-06,5.975284251527401e-05,8.359209535483168e-06,9.254323509320763e-12,86.75,146.5,PASS,1
nsga2_20260828_001842,20260828_001842,nsga2,24,480,3.646532366260545,4.408371293770228,8.413433159352335,3.22832940307416e-05,2.8418187319059638e-05,8.386444940588663e-06,5.9802542480561646e-05,4.161781421422486e-06,9.371427507240935e-12,80.01,153.0,FAIL,1
